INFO: Obtaining the 10 best outliers for parser BOUN (İstanbul) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                              |  Position  |
| ('hsb_ufal', 'fr_spoken', 'la_ittb', 'sk_snk', 'fr_gsd', 'got_proiel', 'pl_lfg', 'fro_srcmf', 'br_keb', 'uk_iu')             |     3      |
| ('ur_udtb', 'ar_padt', 'sl_sst', 'ru_taiga', 'br_keb', 'hu_szeged', 'fi_pud', 'en_gum', 'cs_fictree', 'kmr_mg')              |     3      |
| ('ru_taiga', 'nl_alpino', 'hy_armtdp', 'hi_hdtb', 'sr_set', 'en_ewt', 'ja_modern', 'sv_talbanken', 'hsb_ufal', 'no_nynorsk') |     3      |
| ('ar_padt', 'hi_hdtb', 'cs_fictree', 'la_perseus', 'cs_pud', 'hsb_ufal', 'no_nynorsklia', 'hr_set', 'nl_alpino', 'en_ewt')   |     3      |
| ('fro_srcmf', 'ur_udtb', 'ja_gsd', 'sv_pud', 'ru_syntagrus', 'pcm_nsc', 'fo_oft', 'gl_ctg', 'kmr_mg', 'pl_lfg')              |     3      |
| ('ur_udtb', 'pl_sz', 'es_ancora', 'pt_bosque', 'cs_cac', 'ca_ancora', 'br_keb', 'ja_gsd', 'hr_set', 'fro_srcmf')             |     3      |
| ('fro_srcmf', 'ar_padt', 'fo_oft', 'br_keb', 'sv_pud', 'pt_bosque', 'ca_ancora', 'ja_modern', 'ga_idt', 'hsb_ufal')          |     3      |
| ('ca_ancora', 'fr_spoken', 'cs_pud', 'no_bokmaal', 'sv_talbanken', 'cs_cac', 'ko_kaist', 'ar_padt', 'hi_hdtb', 'hsb_ufal')   |     3      |

INFO: Showing outliers for Word segmentation

| Subset                                                                                                                         |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------|------------|
| ('fi_tdt', 'ro_rrt', 'es_ancora', 'it_postwita', 'fr_sequoia', 'cs_pud', 'fa_seraji', 'pt_bosque', 'sme_giella', 'et_edt')     |     3      |
| ('sme_giella', 'fi_tdt', 'hu_szeged', 'pt_bosque', 'et_edt', 'fa_seraji', 'en_gum', 'en_pud', 'sv_talbanken', 'lv_lvtb')       |     3      |
| ('grc_proiel', 'en_gum', 'en_lines', 'no_nynorsklia', 'en_ewt', 'pt_bosque', 'fro_srcmf', 'la_ittb', 'sv_lines', 'ur_udtb')    |     3      |
| ('en_ewt', 'ga_idt', 'hr_set', 'ru_taiga', 'fi_ftb', 'cu_proiel', 'grc_proiel', 'pt_bosque', 'en_lines', 'lv_lvtb')            |     3      |
| ('fro_srcmf', 'nl_alpino', 'pt_bosque', 'fr_spoken', 'eu_bdt', 'tr_imst', 'sme_giella', 'en_pud', 'lv_lvtb', 'sk_snk')         |     3      |
| ('ur_udtb', 'sk_snk', 'cs_pud', 'grc_proiel', 'gl_treegal', 'gl_ctg', 'hu_szeged', 'cu_proiel', 'en_gum', 'cs_pdt')            |     3      |
| ('en_pud', 'cs_pud', 'ru_taiga', 'cs_fictree', 'bg_btb', 'tr_imst', 'id_gsd', 'fi_ftb', 'en_lines', 'grc_proiel')              |     3      |
| ('en_ewt', 'cs_cac', 'gl_treegal', 'sr_set', 'sme_giella', 'af_afribooms', 'ga_idt', 'tr_imst', 'pt_bosque', 'fr_spoken')      |     3      |
| ('fi_tdt', 'cs_pud', 'hsb_ufal', 'sl_sst', 'sv_lines', 'ro_rrt', 'no_bokmaal', 'id_gsd', 'pt_bosque', 'grc_perseus')           |     3      |
| ('bg_btb', 'fr_gsd', 'ro_rrt', 'pt_bosque', 'no_nynorsklia', 'la_perseus', 'cu_proiel', 'fro_srcmf', 'cs_fictree', 'ru_taiga') |     3      |

INFO: Showing outliers for Tokenization

| Subset                                                                                                                           |  Position  |
|----------------------------------------------------------------------------------------------------------------------------------|------------|
| ('en_ewt', 'ga_idt', 'hr_set', 'ru_taiga', 'fi_ftb', 'cu_proiel', 'grc_proiel', 'pt_bosque', 'en_lines', 'lv_lvtb')              |     3      |
| ('ur_udtb', 'sk_snk', 'cs_pud', 'grc_proiel', 'gl_treegal', 'gl_ctg', 'hu_szeged', 'cu_proiel', 'en_gum', 'cs_pdt')              |     3      |
| ('en_pud', 'cs_pud', 'ru_taiga', 'cs_fictree', 'bg_btb', 'tr_imst', 'id_gsd', 'fi_ftb', 'en_lines', 'grc_proiel')                |     3      |
| ('la_perseus', 'es_ancora', 'pt_bosque', 'cs_pud', 'sv_lines', 'he_htb', 'cs_pdt', 'en_lines', 'sme_giella', 'gl_treegal')       |     3      |
| ('bg_btb', 'en_pud', 'tr_imst', 'sv_pud', 'da_ddt', 'ca_ancora', 'ru_taiga', 'kmr_mg', 'pt_bosque', 'de_gsd')                    |     3      |
| ('bg_btb', 'fr_gsd', 'ro_rrt', 'pt_bosque', 'no_nynorsklia', 'la_perseus', 'cu_proiel', 'fro_srcmf', 'cs_fictree', 'ru_taiga')   |     3      |
| ('cs_fictree', 'en_lines', 'sr_set', 'en_gum', 'eu_bdt', 'pt_bosque', 'ru_taiga', 'id_gsd', 'hsb_ufal', 'en_pud')                |     3      |
| ('en_lines', 'lv_lvtb', 'bxr_bdt', 'hy_armtdp', 'la_proiel', 'ko_gsd', 'cs_pud', 'fi_pud', 'pt_bosque', 'ru_taiga')              |     3      |
| ('fr_spoken', 'en_lines', 'sme_giella', 'en_ewt', 'it_postwita', 'grc_proiel', 'lv_lvtb', 'got_proiel', 'fa_seraji', 'ru_taiga') |     3      |
| ('hi_hdtb', 'en_lines', 'fi_tdt', 'he_htb', 'it_postwita', 'no_nynorsklia', 'fi_pud', 'ko_kaist', 'la_perseus', 'ru_taiga')      |     3      |
