INFO: Obtaining the 10 best outliers for parser NLP-Cube (București) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                |  Position  |
| ('en_lines', 'pt_bosque', 'pcm_nsc', 'hy_armtdp', 'la_proiel', 'sv_lines', 'ru_taiga', 'fa_seraji', 'et_edt', 'no_bokmaal') |     1      |
| ('ur_udtb', 'fa_seraji', 'hy_armtdp', 'it_isdt', 'ko_kaist', 'no_nynorsk', 'pcm_nsc', 'cu_proiel', 'sr_set', 'sv_lines')    |     1      |
| ('fr_gsd', 'pcm_nsc', 'la_ittb', 'eu_bdt', 'kmr_mg', 'hr_set', 'no_nynorsk', 'ja_gsd', 'es_ancora', 'he_htb')               |     1      |
| ('la_proiel', 'nl_alpino', 'fi_tdt', 'da_ddt', 'hy_armtdp', 'it_postwita', 'no_nynorsk', 'cu_proiel', 'ko_gsd', 'pcm_nsc')  |     1      |
| ('vi_vtb', 'nl_alpino', 'br_keb', 'en_ewt', 'ja_gsd', 'cs_pdt', 'fo_oft', 'it_postwita', 'sv_talbanken', 'kmr_mg')          |     1      |
| ('pcm_nsc', 'fi_ftb', 'uk_iu', 'sl_sst', 'hsb_ufal', 'sv_pud', 'fa_seraji', 'fr_spoken', 'ca_ancora', 'sl_ssj')             |     1      |
| ('ur_udtb', 'grc_proiel', 'sl_sst', 'fi_tdt', 'ko_gsd', 'pcm_nsc', 'ca_ancora', 'lv_lvtb', 'kmr_mg', 'ru_syntagrus')        |     1      |

INFO: Showing outliers for Lemmatization

| Subset                                                                                                                   |  Position  |
|--------------------------------------------------------------------------------------------------------------------------|------------|
| ('bg_btb', 'ja_gsd', 'fro_srcmf', 'zh_gsd', 'th_pud', 'ja_modern', 'ca_ancora', 'es_ancora', 'ur_udtb', 'kmr_mg')        |     5      |
| ('ur_udtb', 'nl_lassysmall', 'th_pud', 'ja_gsd', 'hy_armtdp', 'fo_oft', 'ca_ancora', 'kmr_mg', 'af_afribooms', 'br_keb') |     5      |
| ('da_ddt', 'br_keb', 'ur_udtb', 'pcm_nsc', 'gl_ctg', 'fro_srcmf', 'hy_armtdp', 'ca_ancora', 'ro_rrt', 'ja_gsd')          |     6      |
| ('ga_idt', 'en_lines', 'da_ddt', 'sk_snk', 'zh_gsd', 'hi_hdtb', 'hy_armtdp', 'it_isdt', 'ja_gsd', 'ur_udtb')             |     6      |
| ('th_pud', 'he_htb', 'pl_lfg', 'ja_gsd', 'es_ancora', 'kmr_mg', 'hsb_ufal', 'zh_gsd', 'br_keb', 'la_ittb')               |     6      |
| ('hi_hdtb', 'fro_srcmf', 'hsb_ufal', 'ja_modern', 'sv_pud', 'ja_gsd', 'da_ddt', 'ur_udtb', 'en_ewt', 'zh_gsd')           |     6      |
