INFO: Obtaining the 10 best outliers for parser IBM NY (Yorktown Heights) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                  |  Position  |
| ('tr_imst', 'no_bokmaal', 'hu_szeged', 'zh_gsd', 'cs_pdt', 'fi_pud', 'cs_pud', 'sl_sst', 'hsb_ufal', 'ru_syntagrus')     |     20     |
| ('fr_spoken', 'ja_modern', 'fi_pud', 'br_keb', 'he_htb', 'vi_vtb', 'cs_pud', 'tr_imst', 'ru_syntagrus', 'cs_pdt')        |     21     |
| ('fi_pud', 'da_ddt', 'sr_set', 'ja_gsd', 'cs_pud', 'cs_pdt', 'hr_set', 'et_edt', 'pcm_nsc', 'br_keb')                    |     21     |
| ('nl_lassysmall', 'br_keb', 'he_htb', 'cs_pud', 'fr_spoken', 'no_nynorsk', 'ja_gsd', 'ru_syntagrus', 'fi_pud', 'cs_pdt') |     21     |
| ('hy_armtdp', 'he_htb', 'fo_oft', 'ga_idt', 'cu_proiel', 'fi_pud', 'ja_gsd', 'ru_syntagrus', 'cs_pud', 'hsb_ufal')       |     21     |
| ('fi_pud', 'no_nynorsklia', 'kk_ktb', 'tr_imst', 'he_htb', 'ru_syntagrus', 'bxr_bdt', 'fr_gsd', 'cs_pdt', 'pcm_nsc')     |     21     |
| ('ru_syntagrus', 'fi_pud', 'kk_ktb', 'br_keb', 'he_htb', 'cs_pud', 'hr_set', 'pt_bosque', 'tr_imst', 'eu_bdt')           |     21     |
| ('fi_pud', 'tr_imst', 'bxr_bdt', 'cs_pud', 'zh_gsd', 'got_proiel', 'br_keb', 'no_bokmaal', 'pcm_nsc', 'hu_szeged')       |     21     |

INFO: Showing outliers for Lemmatization

| Subset                                                                                                              |  Position  |
|---------------------------------------------------------------------------------------------------------------------|------------|
| ('ja_gsd', 'en_gum', 'kk_ktb', 'fo_oft', 'id_gsd', 'he_htb', 'bxr_bdt', 'kmr_mg', 'gl_ctg', 'ja_modern')            |     18     |
