INFO: Obtaining the 10 worst outliers for parser UDPipe Future (Praha) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                |  Position  |
| ('no_bokmaal', 'no_nynorsklia', 'da_ddt', 'nl_lassysmall', 'fr_gsd', 'fi_pud', 'kmr_mg', 'cu_proiel', 'la_ittb', 'no_nynorsk') |     20     |
| ('kmr_mg', 'eu_bdt', 'fr_gsd', 'tr_imst', 'fr_spoken', 'sr_set', 'ja_gsd', 'el_gdt', 'da_ddt', 'ru_taiga')                     |     20     |

INFO: Showing outliers for Morphological features

| Subset                                                                                                                               |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------------|------------|
| ('hy_armtdp', 'ja_gsd', 'fr_gsd', 'pt_bosque', 'bg_btb', 'fr_sequoia', 'kmr_mg', 'fa_seraji', 'th_pud', 'ru_taiga')                  |     23     |
| ('da_ddt', 'hy_armtdp', 'got_proiel', 'ja_gsd', 'ko_kaist', 'ko_gsd', 'eu_bdt', 'kmr_mg', 'zh_gsd', 'grc_perseus')                   |     22     |
| ('es_ancora', 'la_ittb', 'ja_modern', 'bg_btb', 'hy_armtdp', 'ro_rrt', 'fr_spoken', 'it_postwita', 'no_nynorsklia', 'nl_lassysmall') |     22     |
| ('en_ewt', 'el_gdt', 'no_nynorsk', 'fr_sequoia', 'ja_gsd', 'vi_vtb', 'pt_bosque', 'fr_spoken', 'nl_lassysmall', 'hy_armtdp')         |     22     |
| ('vi_vtb', 'fr_spoken', 'es_ancora', 'id_gsd', 'cs_pdt', 'no_bokmaal', 'hy_armtdp', 'fa_seraji', 'en_pud', 'he_htb')                 |     22     |
| ('he_htb', 'pl_lfg', 'ko_gsd', 'hy_armtdp', 'en_lines', 'got_proiel', 'kmr_mg', 'th_pud', 'fr_gsd', 'ja_gsd')                        |     22     |
| ('id_gsd', 'he_htb', 'no_bokmaal', 'en_gum', 'es_ancora', 'hi_hdtb', 'la_proiel', 'kmr_mg', 'th_pud', 'hy_armtdp')                   |     22     |
| ('en_ewt', 'sv_lines', 'grc_perseus', 'sv_pud', 'es_ancora', 'th_pud', 'kmr_mg', 'he_htb', 'tr_imst', 'hy_armtdp')                   |     22     |
| ('en_ewt', 'fa_seraji', 'kmr_mg', 'ja_gsd', 'th_pud', 'ur_udtb', 'hy_armtdp', 'grc_proiel', 'no_nynorsk', 'grc_perseus')             |     22     |
| ('ja_modern', 'en_lines', 'kmr_mg', 'it_postwita', 'cs_fictree', 'hy_armtdp', 'ro_rrt', 'ja_gsd', 'ru_taiga', 'fi_tdt')              |     22     |

INFO: Showing outliers for All morphological tags

| Subset                                                                                                                          |  Position  |
|---------------------------------------------------------------------------------------------------------------------------------|------------|
| ('cs_pud', 'da_ddt', 'no_nynorsklia', 'fi_pud', 'br_keb', 'hy_armtdp', 'sr_set', 'pcm_nsc', 'ru_taiga', 'kmr_mg')               |     20     |
| ('hy_armtdp', 'ru_taiga', 'en_gum', 'la_proiel', 'sl_sst', 'fo_oft', 'cs_cac', 'pcm_nsc', 'fr_spoken', 'kmr_mg')                |     19     |
| ('kmr_mg', 'ja_modern', 'el_gdt', 'ur_udtb', 'bxr_bdt', 'no_nynorsklia', 'hy_armtdp', 'pcm_nsc', 'hu_szeged', 'ru_taiga')       |     19     |
| ('ja_modern', 'th_pud', 'fi_pud', 'ja_gsd', 'sr_set', 'sv_lines', 'da_ddt', 'hy_armtdp', 'hr_set', 'kmr_mg')                    |     19     |
| ('cu_proiel', 'pcm_nsc', 'pt_bosque', 'fr_sequoia', 'id_gsd', 'br_keb', 'hy_armtdp', 'kmr_mg', 'no_nynorsklia', 'sv_talbanken') |     19     |
